id,user_id,amount,reason,source,created_at
1796,3a376c3a-3e46-5c8c-815c-232b66ca9bc8,5,daily_login,2026-06-20,2026-06-20T07:23:00+00:00
1797,d5dc7189-89df-5fd7-983f-1124b6de3d68,5,daily_login,2026-06-20,2026-06-20T07:23:00+00:00
1798,a2cc3818-be31-5aeb-828c-e23f579431aa,5,daily_login,2026-06-20,2026-06-20T07:25:00+00:00
1799,ef763ec1-f93c-5744-9640-4ca59adf9347,5,daily_login,2026-06-20,2026-06-20T07:25:00+00:00
1800,1bf86e3f-0e6e-5241-b319-71005237945f,5,daily_login,2026-06-20,2026-06-20T07:25:00+00:00
1801,a60d0128-bffa-5d2d-9915-36693e6bc3ba,5,daily_login,2026-06-20,2026-06-20T07:26:00+00:00
1802,e502b694-466f-5e1f-9293-146b264ae20c,5,daily_login,2026-06-20,2026-06-20T07:27:00+00:00
1803,2e2e8079-6c9e-51c9-bc7e-1475045fd514,5,daily_login,2026-06-20,2026-06-20T07:27:00+00:00
1804,673e8617-3280-5bfa-85a6-738a6d64aac6,5,daily_login,2026-06-20,2026-06-20T07:28:00+00:00
1805,e7dd6cb0-626e-510a-9e98-0498c534b04d,5,daily_login,2026-06-20,2026-06-20T07:28:00+00:00
1806,5532dec3-02ae-5ac3-8b57-2e8214a8598b,5,daily_login,2026-06-20,2026-06-20T07:29:00+00:00
1807,774fd1d7-ca6b-5177-9d91-fc7b24739425,5,daily_login,2026-06-20,2026-06-20T07:30:00+00:00
1808,54561bf4-fe37-5b37-934d-9c7f81542f8b,5,daily_login,2026-06-20,2026-06-20T07:30:00+00:00
1809,da462241-608b-5422-bdbd-0d98184a433d,5,daily_login,2026-06-20,2026-06-20T07:30:00+00:00
1810,082b47e7-5a06-5a34-bd49-595c82b2b196,5,daily_login,2026-06-20,2026-06-20T07:31:00+00:00
1811,82a5c89c-0b3a-58b9-9259-837a5348a5c2,5,daily_login,2026-06-20,2026-06-20T07:31:00+00:00
1812,95927b04-f214-5c26-878d-fb55176e41bc,5,daily_login,2026-06-20,2026-06-20T07:32:00+00:00
1813,44f09dba-7a20-5f46-840b-4670e6c7eb92,5,daily_login,2026-06-20,2026-06-20T07:33:00+00:00
1814,bc38029f-d1c5-5b8f-8055-d446a522cb91,5,daily_login,2026-06-20,2026-06-20T07:34:00+00:00
1815,01c00e49-c4d6-5d4b-bbc1-8aa3fe21ba2a,5,daily_login,2026-06-20,2026-06-20T07:34:00+00:00
1816,9a026691-28ff-5880-9da3-006735af19d3,5,daily_login,2026-06-20,2026-06-20T07:35:00+00:00
1817,7e6a1243-34f5-52e6-862f-e5f3b2ebe640,5,daily_login,2026-06-20,2026-06-20T07:36:00+00:00
1818,9edec740-5de6-5c27-8233-5cf72946b182,5,daily_login,2026-06-20,2026-06-20T07:36:00+00:00
1819,5ce94e6e-a987-5fd1-90b2-94a1174f9376,5,daily_login,2026-06-20,2026-06-20T07:37:00+00:00
1820,bdc5faf6-386d-5338-99a0-32d156bcbd68,5,daily_login,2026-06-20,2026-06-20T07:38:00+00:00
1821,0bd9c807-50b6-567b-befe-96c80ed2fc9d,5,daily_login,2026-06-20,2026-06-20T07:38:00+00:00
1822,302b84f9-9053-5cf7-bed0-305678227875,5,daily_login,2026-06-20,2026-06-20T07:39:00+00:00
1823,508d03e7-de84-523a-8242-f48abc9451d7,5,daily_login,2026-06-20,2026-06-20T07:39:00+00:00
1824,c6286e16-5e03-594c-aa67-861b8ba91b33,5,daily_login,2026-06-20,2026-06-20T07:39:00+00:00
1825,fb400c3e-ecd0-522e-8b8e-1323946be71a,5,daily_login,2026-06-20,2026-06-20T07:40:00+00:00
1826,33ba5d16-c38c-5bcf-9896-ea8ae81d6e7b,5,daily_login,2026-06-20,2026-06-20T07:41:00+00:00
1827,0b532307-3033-5baf-b61c-915d1213c01f,5,daily_login,2026-06-20,2026-06-20T07:41:00+00:00
1828,7624f38b-fbca-546f-af04-c9dda9318f82,5,daily_login,2026-06-20,2026-06-20T07:41:00+00:00
1829,77c684c4-9514-5edc-85ff-1052c8544c14,5,daily_login,2026-06-20,2026-06-20T07:42:00+00:00
1830,dfe9e449-d177-56af-a679-d3e1c78c5c02,5,daily_login,2026-06-20,2026-06-20T07:43:00+00:00
1831,a070c6d0-c23b-5036-b352-f16db0d6ec8e,5,daily_login,2026-06-20,2026-06-20T07:43:00+00:00
1832,3b932376-f549-5a1c-a24b-664b4bc338e3,5,daily_login,2026-06-20,2026-06-20T07:43:00+00:00
1833,a5526e82-ef69-522b-b3ad-df818658bde0,5,daily_login,2026-06-20,2026-06-20T07:44:00+00:00
1834,e137404e-9196-525c-b17a-44dc96d29f29,5,daily_login,2026-06-20,2026-06-20T07:44:00+00:00
1835,6ab0c42d-0ad5-5b3d-9c6c-4ab9eaa47586,5,daily_login,2026-06-20,2026-06-20T07:45:00+00:00
1836,5ccdaadc-80b2-50e1-a0c1-bad0246a7cf2,5,daily_login,2026-06-20,2026-06-20T07:46:00+00:00
1837,bf54d417-d834-5d3e-a7f9-106377fe05a5,5,daily_login,2026-06-20,2026-06-20T07:46:00+00:00
1838,b39a9d3d-f3eb-5d31-9cc7-15e278969b70,5,daily_login,2026-06-20,2026-06-20T07:46:00+00:00
1839,610e9654-06d6-5e55-959b-377b8749b8f9,5,daily_login,2026-06-21,2026-06-21T07:10:00+00:00
1840,b7180518-4b5b-54ef-9060-958212d05ab7,5,daily_login,2026-06-21,2026-06-21T07:11:00+00:00
1841,f985b68e-39ae-5c83-8468-2b126802c414,5,daily_login,2026-06-21,2026-06-21T07:12:00+00:00
1842,7ef6d8e7-132e-5da5-a653-16dd2e5719c4,5,daily_login,2026-06-21,2026-06-21T07:13:00+00:00
1843,ea7edc0e-b64d-545f-b311-b4ee943f2935,5,daily_login,2026-06-21,2026-06-21T07:14:00+00:00
1844,20b63262-d3e6-555a-95b2-84fc87694a19,5,daily_login,2026-06-21,2026-06-21T07:15:00+00:00
1845,d6b81cb4-a299-5894-baa5-463cb63679a3,5,daily_login,2026-06-21,2026-06-21T07:15:00+00:00
1846,50d6350f-ffd4-59ad-a1ff-65a49a77a913,5,daily_login,2026-06-21,2026-06-21T07:16:00+00:00
1847,96dbbdad-601e-5bc2-9d1a-78f9f6349a39,5,daily_login,2026-06-21,2026-06-21T07:18:00+00:00
1848,64609795-d498-5ea7-ad33-a3bcecf9d962,5,daily_login,2026-06-21,2026-06-21T07:18:00+00:00
1849,d3175e63-6121-5d55-b429-df91670d9aca,5,daily_login,2026-06-21,2026-06-21T07:18:00+00:00
1850,cb162f3d-006f-544e-bfa6-f9abb8a52026,5,daily_login,2026-06-21,2026-06-21T07:19:00+00:00
1851,e1f9b739-b2d3-51e6-9609-05805a6d151c,5,daily_login,2026-06-21,2026-06-21T07:19:00+00:00
1852,b0ebc690-efe0-594f-bd55-e4d7ec3454bc,5,daily_login,2026-06-21,2026-06-21T07:20:00+00:00
1853,63fdd1e3-9db3-5b05-9799-510eea6abab7,5,daily_login,2026-06-21,2026-06-21T07:20:00+00:00
1854,9047d24d-0775-5f10-bf17-6e8fc62c5884,5,daily_login,2026-06-21,2026-06-21T07:20:00+00:00
1855,1b1e4344-fde4-5cc2-b82c-4fb458696522,5,daily_login,2026-06-21,2026-06-21T07:21:00+00:00
1856,4ec67eb8-4fda-5cbc-bbd1-a6afc7ce8130,5,daily_login,2026-06-21,2026-06-21T07:21:00+00:00
1857,85df6dcd-e42a-581f-802b-eb93568b74eb,5,daily_login,2026-06-21,2026-06-21T07:21:00+00:00
1858,8819cb55-67e6-5a55-98c8-d80446975a9e,5,daily_login,2026-06-21,2026-06-21T07:22:00+00:00
1859,44a33563-638c-52da-ae01-285f43dfcb99,5,daily_login,2026-06-21,2026-06-21T07:22:00+00:00
1860,4c310820-12d3-5128-9a45-973db446b59e,5,daily_login,2026-06-21,2026-06-21T07:23:00+00:00
1861,02bf8d95-eee4-5287-b363-0551cc4a6d51,5,daily_login,2026-06-21,2026-06-21T07:23:00+00:00
1862,35e87bcc-650c-5e3f-9741-3f0c54905b6f,5,daily_login,2026-06-21,2026-06-21T07:23:00+00:00
1863,ffe47fd1-7989-5728-addd-50b504edd889,5,daily_login,2026-06-21,2026-06-21T07:24:00+00:00
1864,61347d09-09eb-5f04-a4ec-fe830319799f,5,daily_login,2026-06-21,2026-06-21T07:24:00+00:00
1865,a992f17b-79b6-5dcf-aed4-2aebaa5775c7,5,daily_login,2026-06-21,2026-06-21T07:25:00+00:00
1866,baa8ef70-5b01-5a49-84cb-71c353290705,5,daily_login,2026-06-21,2026-06-21T07:26:00+00:00
1867,e502b694-466f-5e1f-9293-146b264ae20c,5,daily_login,2026-06-21,2026-06-21T07:27:00+00:00
1868,2e2e8079-6c9e-51c9-bc7e-1475045fd514,5,daily_login,2026-06-21,2026-06-21T07:27:00+00:00
1869,49a9d8f7-08ea-5972-af3a-0ca0a6c06e59,5,daily_login,2026-06-21,2026-06-21T07:27:00+00:00
1870,b897da16-1a55-5740-8129-7d502e6f44b8,5,daily_login,2026-06-21,2026-06-21T07:29:00+00:00
1871,5532dec3-02ae-5ac3-8b57-2e8214a8598b,5,daily_login,2026-06-21,2026-06-21T07:29:00+00:00
1872,da462241-608b-5422-bdbd-0d98184a433d,5,daily_login,2026-06-21,2026-06-21T07:30:00+00:00
1873,0947c4b9-50d6-50e2-9043-84a15b80e8c7,5,daily_login,2026-06-21,2026-06-21T07:30:00+00:00
1874,88820056-e901-59a1-b2ca-c4e813b34f7b,5,daily_login,2026-06-21,2026-06-21T07:33:00+00:00
1875,a0a53b38-722a-56e6-a52c-fe0e06169a59,5,daily_login,2026-06-21,2026-06-21T07:34:00+00:00
1876,9edec740-5de6-5c27-8233-5cf72946b182,5,daily_login,2026-06-21,2026-06-21T07:36:00+00:00
1877,eb397f92-99ac-5f0f-8f81-3540865f0477,5,daily_login,2026-06-21,2026-06-21T07:38:00+00:00
1878,ec6d706d-7dba-534b-8700-e6752dbd06e1,5,daily_login,2026-06-21,2026-06-21T07:38:00+00:00
1879,bdc5faf6-386d-5338-99a0-32d156bcbd68,5,daily_login,2026-06-21,2026-06-21T07:38:00+00:00
1880,0bd9c807-50b6-567b-befe-96c80ed2fc9d,5,daily_login,2026-06-21,2026-06-21T07:38:00+00:00
1881,25797954-b022-582e-8349-e1e2c141368c,5,daily_login,2026-06-21,2026-06-21T07:39:00+00:00
1882,c6286e16-5e03-594c-aa67-861b8ba91b33,5,daily_login,2026-06-21,2026-06-21T07:39:00+00:00
1883,d767d4bb-a2aa-587a-90f9-23d0689ae52a,5,daily_login,2026-06-21,2026-06-21T07:40:00+00:00
1884,fb400c3e-ecd0-522e-8b8e-1323946be71a,5,daily_login,2026-06-21,2026-06-21T07:40:00+00:00
1885,96ccee9a-30f2-56cd-b597-a927c84e0f75,5,daily_login,2026-06-21,2026-06-21T07:41:00+00:00
1886,33ba5d16-c38c-5bcf-9896-ea8ae81d6e7b,5,daily_login,2026-06-21,2026-06-21T07:41:00+00:00
1887,373cd20e-25d5-5a46-a0ae-18157cf68a55,5,daily_login,2026-06-21,2026-06-21T07:41:00+00:00
1888,e5b7ccce-2cb7-5b6e-95a5-32ffacbca87f,5,daily_login,2026-06-21,2026-06-21T07:42:00+00:00
1889,77c684c4-9514-5edc-85ff-1052c8544c14,5,daily_login,2026-06-21,2026-06-21T07:42:00+00:00
1890,dfe9e449-d177-56af-a679-d3e1c78c5c02,5,daily_login,2026-06-21,2026-06-21T07:43:00+00:00
1891,3b932376-f549-5a1c-a24b-664b4bc338e3,5,daily_login,2026-06-21,2026-06-21T07:43:00+00:00
1892,40120057-c43a-5745-9d3a-d9b0c6b1e84e,5,daily_login,2026-06-21,2026-06-21T07:43:00+00:00
1893,36016ab9-3cc9-5f6a-8bc7-1d138ad9cb43,5,daily_login,2026-06-21,2026-06-21T07:44:00+00:00
1894,a5526e82-ef69-522b-b3ad-df818658bde0,5,daily_login,2026-06-21,2026-06-21T07:44:00+00:00
1895,e137404e-9196-525c-b17a-44dc96d29f29,5,daily_login,2026-06-21,2026-06-21T07:44:00+00:00
1896,e137404e-9196-525c-b17a-44dc96d29f29,5,streak_week_bonus,2026-06-21,2026-06-21T07:44:00+00:00
1897,ae7ac442-d880-5cd8-bc30-8d21c5f7dc54,5,daily_login,2026-06-21,2026-06-21T07:45:00+00:00
1898,d2a70bca-a25c-522f-9b7e-c967b69503cc,5,daily_login,2026-06-21,2026-06-21T07:45:00+00:00
1899,5ccdaadc-80b2-50e1-a0c1-bad0246a7cf2,5,daily_login,2026-06-21,2026-06-21T07:46:00+00:00
1900,f2561442-8439-5138-9a3b-8bcf96f16609,5,daily_login,2026-06-22,2026-06-22T07:10:00+00:00
1901,610e9654-06d6-5e55-959b-377b8749b8f9,5,daily_login,2026-06-22,2026-06-22T07:10:00+00:00
1902,f0f4eb8c-a1ed-50a1-bc7d-2863700a31a5,5,daily_login,2026-06-22,2026-06-22T07:11:00+00:00
1903,b7180518-4b5b-54ef-9060-958212d05ab7,5,daily_login,2026-06-22,2026-06-22T07:11:00+00:00
1904,8ae0340a-8eaf-5e9d-9db0-ac449334023d,5,daily_login,2026-06-22,2026-06-22T07:12:00+00:00
1905,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,5,daily_login,2026-06-22,2026-06-22T07:12:00+00:00
1906,7ef6d8e7-132e-5da5-a653-16dd2e5719c4,5,daily_login,2026-06-22,2026-06-22T07:13:00+00:00
1907,f4793612-bd5c-52c4-b29e-226fe28a77ca,5,daily_login,2026-06-22,2026-06-22T07:13:00+00:00
1908,ea7edc0e-b64d-545f-b311-b4ee943f2935,5,daily_login,2026-06-22,2026-06-22T07:14:00+00:00
1909,20b63262-d3e6-555a-95b2-84fc87694a19,5,daily_login,2026-06-22,2026-06-22T07:15:00+00:00
1910,50d6350f-ffd4-59ad-a1ff-65a49a77a913,5,daily_login,2026-06-22,2026-06-22T07:16:00+00:00
1911,693ebb02-ab3f-5d60-b798-d4d4df4900d2,5,daily_login,2026-06-22,2026-06-22T07:16:00+00:00
1912,9355c2cf-38db-5118-9b77-3d5b5b3870df,5,daily_login,2026-06-22,2026-06-22T07:17:00+00:00
1913,52ab3a8f-ec5c-5e66-bcd5-efc304512118,5,daily_login,2026-06-22,2026-06-22T07:18:00+00:00
1914,96dbbdad-601e-5bc2-9d1a-78f9f6349a39,5,daily_login,2026-06-22,2026-06-22T07:18:00+00:00
1915,64609795-d498-5ea7-ad33-a3bcecf9d962,5,daily_login,2026-06-22,2026-06-22T07:18:00+00:00
1916,d3175e63-6121-5d55-b429-df91670d9aca,5,daily_login,2026-06-22,2026-06-22T07:18:00+00:00
1917,5a4b137d-2ebb-5c75-8cdd-bf77406b4b9f,5,daily_login,2026-06-22,2026-06-22T07:19:00+00:00
1918,cb162f3d-006f-544e-bfa6-f9abb8a52026,5,daily_login,2026-06-22,2026-06-22T07:19:00+00:00
1919,9d1c460b-bd0b-57ff-ac14-f2b10f73edd3,5,daily_login,2026-06-22,2026-06-22T07:19:00+00:00
1920,b0ebc690-efe0-594f-bd55-e4d7ec3454bc,5,daily_login,2026-06-22,2026-06-22T07:20:00+00:00
1921,43a3bb15-e7a6-5c42-a198-3e0d7f080ba1,5,daily_login,2026-06-22,2026-06-22T07:20:00+00:00
1922,63fdd1e3-9db3-5b05-9799-510eea6abab7,5,daily_login,2026-06-22,2026-06-22T07:20:00+00:00
1923,9047d24d-0775-5f10-bf17-6e8fc62c5884,5,daily_login,2026-06-22,2026-06-22T07:20:00+00:00
1924,9047d24d-0775-5f10-bf17-6e8fc62c5884,5,streak_week_bonus,2026-06-22,2026-06-22T07:20:00+00:00
1925,7bdf8ad6-1318-5f74-9112-e2b655e215a2,5,daily_login,2026-06-22,2026-06-22T07:21:00+00:00
1926,1b1e4344-fde4-5cc2-b82c-4fb458696522,5,daily_login,2026-06-22,2026-06-22T07:21:00+00:00
1927,85df6dcd-e42a-581f-802b-eb93568b74eb,5,daily_login,2026-06-22,2026-06-22T07:21:00+00:00
1928,4966bb54-4d4f-5992-8586-1bd44991d17f,5,daily_login,2026-06-22,2026-06-22T07:22:00+00:00
1929,484e243b-afd7-5767-bb0f-4262c0334aea,5,daily_login,2026-06-22,2026-06-22T07:22:00+00:00
1930,d16e3cdc-2868-563d-867d-62fa9b8b24ea,5,daily_login,2026-06-22,2026-06-22T07:22:00+00:00
1931,3a376c3a-3e46-5c8c-815c-232b66ca9bc8,5,daily_login,2026-06-22,2026-06-22T07:23:00+00:00
1932,4c310820-12d3-5128-9a45-973db446b59e,5,daily_login,2026-06-22,2026-06-22T07:23:00+00:00
1933,02bf8d95-eee4-5287-b363-0551cc4a6d51,5,daily_login,2026-06-22,2026-06-22T07:23:00+00:00
1934,ae96d203-7a11-52ed-9e02-cd93c3dda603,5,daily_login,2026-06-22,2026-06-22T07:24:00+00:00
1935,ffe47fd1-7989-5728-addd-50b504edd889,5,daily_login,2026-06-22,2026-06-22T07:24:00+00:00
1936,61347d09-09eb-5f04-a4ec-fe830319799f,5,daily_login,2026-06-22,2026-06-22T07:24:00+00:00
1937,a2cc3818-be31-5aeb-828c-e23f579431aa,5,daily_login,2026-06-22,2026-06-22T07:25:00+00:00
1938,53f78f7e-e2df-586b-b483-5748c92d0f9f,5,daily_login,2026-06-22,2026-06-22T07:25:00+00:00
1939,ef763ec1-f93c-5744-9640-4ca59adf9347,5,daily_login,2026-06-22,2026-06-22T07:25:00+00:00
1940,baa8ef70-5b01-5a49-84cb-71c353290705,5,daily_login,2026-06-22,2026-06-22T07:26:00+00:00
1941,a60d0128-bffa-5d2d-9915-36693e6bc3ba,5,daily_login,2026-06-22,2026-06-22T07:26:00+00:00
1942,20b4182c-90f7-51da-99e8-97ade4d19a92,5,daily_login,2026-06-22,2026-06-22T07:26:00+00:00
1943,4307ee18-2e16-50be-abbc-db160bb8e8fd,5,daily_login,2026-06-22,2026-06-22T07:26:00+00:00
1944,d0c58825-6ead-50f6-9a07-f2f95dbb51ea,5,daily_login,2026-06-22,2026-06-22T07:27:00+00:00
1945,e7dd6cb0-626e-510a-9e98-0498c534b04d,5,daily_login,2026-06-22,2026-06-22T07:28:00+00:00
1946,b897da16-1a55-5740-8129-7d502e6f44b8,5,daily_login,2026-06-22,2026-06-22T07:29:00+00:00
1947,5532dec3-02ae-5ac3-8b57-2e8214a8598b,5,daily_login,2026-06-22,2026-06-22T07:29:00+00:00
1948,774fd1d7-ca6b-5177-9d91-fc7b24739425,5,daily_login,2026-06-22,2026-06-22T07:30:00+00:00
1949,da462241-608b-5422-bdbd-0d98184a433d,5,daily_login,2026-06-22,2026-06-22T07:30:00+00:00
1950,45cee65b-db52-5dff-b09d-0ee1ac2be20f,5,daily_login,2026-06-22,2026-06-22T07:31:00+00:00
1951,10feece1-a2cd-532b-8488-21659a3bee22,5,daily_login,2026-06-22,2026-06-22T07:31:00+00:00
1952,ee289908-380a-5bb3-8fdc-0990b203929b,5,daily_login,2026-06-22,2026-06-22T07:32:00+00:00
1953,95927b04-f214-5c26-878d-fb55176e41bc,5,daily_login,2026-06-22,2026-06-22T07:32:00+00:00
1954,9cba29b2-e169-54f3-9d61-1d5013f80312,5,daily_login,2026-06-22,2026-06-22T07:32:00+00:00
1955,84047d01-74e6-5a08-a20e-b5c25e3eff3e,5,daily_login,2026-06-22,2026-06-22T07:33:00+00:00
1956,e747fee0-a84b-5f51-98a3-7481903c9023,5,daily_login,2026-06-22,2026-06-22T07:34:00+00:00
1957,6720265f-9f2b-5485-bf24-54e1784991b6,5,daily_login,2026-06-22,2026-06-22T07:34:00+00:00
1958,01c00e49-c4d6-5d4b-bbc1-8aa3fe21ba2a,5,daily_login,2026-06-22,2026-06-22T07:34:00+00:00
1959,7e6a1243-34f5-52e6-862f-e5f3b2ebe640,5,daily_login,2026-06-22,2026-06-22T07:36:00+00:00
1960,eb397f92-99ac-5f0f-8f81-3540865f0477,5,daily_login,2026-06-22,2026-06-22T07:38:00+00:00
1961,ec6d706d-7dba-534b-8700-e6752dbd06e1,5,daily_login,2026-06-22,2026-06-22T07:38:00+00:00
1962,bdc5faf6-386d-5338-99a0-32d156bcbd68,5,daily_login,2026-06-22,2026-06-22T07:38:00+00:00
1963,508d03e7-de84-523a-8242-f48abc9451d7,5,daily_login,2026-06-22,2026-06-22T07:39:00+00:00
1964,c6286e16-5e03-594c-aa67-861b8ba91b33,5,daily_login,2026-06-22,2026-06-22T07:39:00+00:00
1965,e21dfd78-ea9f-5754-a3b2-3b3b66dd30b5,5,daily_login,2026-06-22,2026-06-22T07:39:00+00:00
1966,7b48b183-5d87-500f-9cec-2e003c19efac,5,daily_login,2026-06-22,2026-06-22T07:40:00+00:00
1967,bb4b0d34-59a4-5948-a9be-a1aa6caece55,5,daily_login,2026-06-22,2026-06-22T07:40:00+00:00
1968,51420309-4688-52d6-84b9-51c0dc3a900e,5,daily_login,2026-06-22,2026-06-22T07:40:00+00:00
1969,fb400c3e-ecd0-522e-8b8e-1323946be71a,5,daily_login,2026-06-22,2026-06-22T07:40:00+00:00
1970,96ccee9a-30f2-56cd-b597-a927c84e0f75,5,daily_login,2026-06-22,2026-06-22T07:41:00+00:00
1971,33ba5d16-c38c-5bcf-9896-ea8ae81d6e7b,5,daily_login,2026-06-22,2026-06-22T07:41:00+00:00
1972,373cd20e-25d5-5a46-a0ae-18157cf68a55,5,daily_login,2026-06-22,2026-06-22T07:41:00+00:00
1973,e5b7ccce-2cb7-5b6e-95a5-32ffacbca87f,5,daily_login,2026-06-22,2026-06-22T07:42:00+00:00
1974,77c684c4-9514-5edc-85ff-1052c8544c14,5,daily_login,2026-06-22,2026-06-22T07:42:00+00:00
1975,77c684c4-9514-5edc-85ff-1052c8544c14,5,streak_week_bonus,2026-06-22,2026-06-22T07:42:00+00:00
1976,77c684c4-9514-5edc-85ff-1052c8544c14,200,streak_7,badge,2026-06-22T07:42:00+00:00
1977,33d87513-60c2-51ff-9ec5-f0f1389ed27e,5,daily_login,2026-06-22,2026-06-22T07:42:00+00:00
1978,b5be680a-732e-55e0-bc5d-b80e831ff33a,5,daily_login,2026-06-22,2026-06-22T07:42:00+00:00
1979,dfe9e449-d177-56af-a679-d3e1c78c5c02,5,daily_login,2026-06-22,2026-06-22T07:43:00+00:00
1980,405fd522-6b0d-52fc-b397-dc3ce2e4a2ea,5,daily_login,2026-06-22,2026-06-22T07:44:00+00:00
1981,e137404e-9196-525c-b17a-44dc96d29f29,5,daily_login,2026-06-22,2026-06-22T07:44:00+00:00
1982,3bc3e38a-5ff7-5330-ab2d-8add18e85d57,5,daily_login,2026-06-22,2026-06-22T07:45:00+00:00
1983,f2561442-8439-5138-9a3b-8bcf96f16609,5,daily_login,2026-06-23,2026-06-23T07:10:00+00:00
1984,af808cd8-ab34-515f-a8a0-a1b0719a537b,5,daily_login,2026-06-23,2026-06-23T07:10:00+00:00
1985,610e9654-06d6-5e55-959b-377b8749b8f9,5,daily_login,2026-06-23,2026-06-23T07:10:00+00:00
1986,610e9654-06d6-5e55-959b-377b8749b8f9,5,streak_week_bonus,2026-06-23,2026-06-23T07:10:00+00:00
1987,610e9654-06d6-5e55-959b-377b8749b8f9,200,streak_7,badge,2026-06-23T07:10:00+00:00
1988,37b7aed3-d207-54f7-b4ec-0e05c50eaeb2,5,daily_login,2026-06-23,2026-06-23T07:11:00+00:00
1989,8ae0340a-8eaf-5e9d-9db0-ac449334023d,5,daily_login,2026-06-23,2026-06-23T07:12:00+00:00
1990,1dd6da2f-292d-52b5-8e0e-a84885e81ba1,5,daily_login,2026-06-23,2026-06-23T07:12:00+00:00
1991,f985b68e-39ae-5c83-8468-2b126802c414,5,daily_login,2026-06-23,2026-06-23T07:12:00+00:00
1992,ea7edc0e-b64d-545f-b311-b4ee943f2935,5,daily_login,2026-06-23,2026-06-23T07:14:00+00:00
1993,20b63262-d3e6-555a-95b2-84fc87694a19,5,daily_login,2026-06-23,2026-06-23T07:15:00+00:00
1994,90cced0e-f2c7-528c-bd28-38c44ead6c98,5,daily_login,2026-06-23,2026-06-23T07:15:00+00:00
1995,d6b81cb4-a299-5894-baa5-463cb63679a3,5,daily_login,2026-06-23,2026-06-23T07:15:00+00:00
1996,a6b8342c-310b-5b88-9c07-602dbd646488,5,daily_login,2026-06-23,2026-06-23T07:17:00+00:00
1997,b7f1d97d-9f3c-5885-b9ef-48d67a16a686,5,daily_login,2026-06-23,2026-06-23T07:17:00+00:00
1998,52ab3a8f-ec5c-5e66-bcd5-efc304512118,5,daily_login,2026-06-23,2026-06-23T07:18:00+00:00
1999,96dbbdad-601e-5bc2-9d1a-78f9f6349a39,5,daily_login,2026-06-23,2026-06-23T07:18:00+00:00
2000,64609795-d498-5ea7-ad33-a3bcecf9d962,5,daily_login,2026-06-23,2026-06-23T07:18:00+00:00
2001,5a4b137d-2ebb-5c75-8cdd-bf77406b4b9f,5,daily_login,2026-06-23,2026-06-23T07:19:00+00:00
2002,63fdd1e3-9db3-5b05-9799-510eea6abab7,5,daily_login,2026-06-23,2026-06-23T07:20:00+00:00
2003,9047d24d-0775-5f10-bf17-6e8fc62c5884,5,daily_login,2026-06-23,2026-06-23T07:20:00+00:00
2004,7bdf8ad6-1318-5f74-9112-e2b655e215a2,5,daily_login,2026-06-23,2026-06-23T07:21:00+00:00
2005,1b1e4344-fde4-5cc2-b82c-4fb458696522,5,daily_login,2026-06-23,2026-06-23T07:21:00+00:00
2006,4ec67eb8-4fda-5cbc-bbd1-a6afc7ce8130,5,daily_login,2026-06-23,2026-06-23T07:21:00+00:00
2007,d16e3cdc-2868-563d-867d-62fa9b8b24ea,5,daily_login,2026-06-23,2026-06-23T07:22:00+00:00
2008,4c310820-12d3-5128-9a45-973db446b59e,5,daily_login,2026-06-23,2026-06-23T07:23:00+00:00
2009,02bf8d95-eee4-5287-b363-0551cc4a6d51,5,daily_login,2026-06-23,2026-06-23T07:23:00+00:00
2010,35e87bcc-650c-5e3f-9741-3f0c54905b6f,5,daily_login,2026-06-23,2026-06-23T07:23:00+00:00
2011,58074159-53d7-5a52-8436-d84a05af35a9,5,daily_login,2026-06-23,2026-06-23T07:24:00+00:00
2012,baa8ef70-5b01-5a49-84cb-71c353290705,5,daily_login,2026-06-23,2026-06-23T07:26:00+00:00
2013,e502b694-466f-5e1f-9293-146b264ae20c,5,daily_login,2026-06-23,2026-06-23T07:27:00+00:00
2014,2e2e8079-6c9e-51c9-bc7e-1475045fd514,5,daily_login,2026-06-23,2026-06-23T07:27:00+00:00
2015,673e8617-3280-5bfa-85a6-738a6d64aac6,5,daily_login,2026-06-23,2026-06-23T07:28:00+00:00
2016,e7dd6cb0-626e-510a-9e98-0498c534b04d,5,daily_login,2026-06-23,2026-06-23T07:28:00+00:00
2017,96373821-4bf4-53b8-bd24-bb64bbb3b84e,5,daily_login,2026-06-23,2026-06-23T07:30:00+00:00
2018,da462241-608b-5422-bdbd-0d98184a433d,5,daily_login,2026-06-23,2026-06-23T07:30:00+00:00
2019,45cee65b-db52-5dff-b09d-0ee1ac2be20f,5,daily_login,2026-06-23,2026-06-23T07:31:00+00:00
2020,82a5c89c-0b3a-58b9-9259-837a5348a5c2,5,daily_login,2026-06-23,2026-06-23T07:31:00+00:00
2021,95927b04-f214-5c26-878d-fb55176e41bc,5,daily_login,2026-06-23,2026-06-23T07:32:00+00:00
2022,1062abbb-4fcd-51a9-95fc-5474e4af7640,5,daily_login,2026-06-23,2026-06-23T07:32:00+00:00
2023,473b12ab-4d0d-5b7f-89b2-c0a1e2405c60,5,daily_login,2026-06-23,2026-06-23T07:32:00+00:00
2024,84047d01-74e6-5a08-a20e-b5c25e3eff3e,5,daily_login,2026-06-23,2026-06-23T07:33:00+00:00
